"pid","hid","sex","age","ghq","opngbha","opngbhb","opngbhc","opngbhd","opngbhe","opngbhf","opngbhg","opngbhh","neigh","isced","highqual","wave"
118784749,13846434,"male",20,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118784765,13846434,"male",19,4,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118784994,13846574,"male",21,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
138698279,13846574,"male",72,7,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
138698295,13846574,"female",66,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
118785249,13846639,"female",37,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118785265,13846639,"female",17,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118785516,13846671,"male",69,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118785532,13846671,"female",65,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118785788,13846728,"female",35,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118786075,13846744,"female",74,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118786091,13846744,"female",39,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118786369,13846817,"female",70,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118787454,13846833,"female",76,4,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118787713,13846868,"female",61,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118788019,13846884,"male",62,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118788299,13846906,"female",43,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118788574,13846965,"female",67,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118788671,13846965,"female",27,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118789104,13847104,"male",59,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
118789139,13847104,"female",60,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
118789406,13847155,"female",19,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118789678,13847228,"female",60,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
128694149,13847228,"male",57,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
118789929,13847279,"male",59,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118789945,13847279,"female",57,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118791281,13847333,"female",32,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118791559,13847465,"female",49,9,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118792407,13847503,"male",57,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118792695,13847619,"male",67,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118792717,13847619,"female",59,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118793268,13847694,"female",52,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118793519,13847732,"male",52,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118793535,13847732,"female",47,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118793764,13847791,"male",48,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118793799,13847791,"female",52,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118793829,13847791,"male",24,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118794329,13847864,"male",49,5,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118794345,13847864,"female",49,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118794361,13847864,"male",19,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118794388,13847864,"male",16,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118794604,13847988,"male",64,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118794639,13847988,"female",58,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118795694,13848119,"male",38,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118795716,13848119,"female",33,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118795961,13848151,"male",67,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
118795988,13848151,"female",55,4,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118857088,13848275,"female",36,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118857118,13848275,"female",15,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
118857371,13848313,"female",78,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118857916,13848348,"female",98,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118858165,13848364,"male",21,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118859358,13848518,"female",22,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
138727481,13848518,"female",49,12,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
138727503,13848518,"female",22,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118859374,13848534,"female",19,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118859404,13848534,"female",21,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118860364,13848607,"male",37,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118860399,13848607,"female",32,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118860658,13848658,"female",22,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118860739,13848658,"female",22,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
138729603,13848658,"female",19,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118860674,13848674,"female",21,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
138729875,13848674,"female",20,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
138729891,13848674,"female",19,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
138729913,13848674,"female",19,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
138729948,13848674,"female",18,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118860704,13848704,"female",20,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
138730229,13848704,"female",49,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
138730245,13848704,"male",55,4,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
138730261,13848704,"male",18,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
138730288,13848704,"male",26,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118860933,13848739,"female",30,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
128716932,13848739,"male",30,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118863169,13848828,"male",29,5,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118863479,13848879,"female",26,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118863703,13848895,"male",33,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118864238,13848917,"male",70,5,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118864254,13848917,"female",64,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118864289,13848917,"male",36,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118864513,13848984,"female",24,11,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118865064,13849034,"male",44,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118865099,13849034,"female",43,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118865129,13849034,"male",21,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118865145,13849034,"male",19,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118865161,13849034,"male",19,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118866184,13849298,"male",54,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118866206,13849298,"female",50,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118866451,13849344,"female",54,8,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118866478,13849344,"male",54,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
118866729,13849395,"male",37,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118866745,13849395,"female",36,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118867008,13849484,"male",44,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118867024,13849484,"female",42,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118867571,13849581,"female",53,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118868659,13849689,"male",66,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118868675,13849689,"female",68,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118868691,13849735,"male",37,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118868934,13849751,"female",88,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118869191,13849778,"male",71,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118869779,13849891,"male",82,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118869795,13849891,"female",70,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118870289,13850016,"female",63,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118870823,13850032,"male",35,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118870858,13850032,"female",36,4,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118871129,13850113,"male",58,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118871145,13850113,"female",52,7,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118871684,13850199,"male",41,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118871706,13850199,"female",39,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118871722,13850199,"male",19,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118872222,13850318,"male",65,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118872494,13850334,"female",59,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118872761,13850369,"male",27,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118873059,13850385,"male",44,4,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118873075,13850385,"female",66,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118874179,13850474,"female",40,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118874195,13850474,"male",18,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
118874691,13850571,"female",37,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118875035,13850695,"female",41,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118875248,13850733,"male",62,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118877178,13850954,"female",78,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118877445,13850989,"male",66,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118877755,13851004,"female",57,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"not defined","no further",13
118878034,13851071,"female",61,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118878069,13851071,"female",34,5,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118878565,13851144,"female",26,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118880748,13851179,"male",62,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118880764,13851179,"female",61,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118881574,13851365,"male",54,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118881604,13851365,"female",53,11,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118881639,13851438,"female",23,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118882139,13851519,"female",73,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118882406,13851535,"male",49,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118882422,13851535,"female",51,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118882449,13851535,"male",21,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118882678,13851594,"female",78,7,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118884069,13851829,"female",44,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118884875,13851861,"female",73,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118885707,13851888,"male",34,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118885723,13851888,"female",33,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118886274,13851934,"male",40,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118886568,13851985,"male",32,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118886584,13851985,"female",32,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118886851,13852078,"female",62,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118886878,13852078,"female",24,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118887084,13852132,"female",39,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118887106,13852132,"male",39,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118887122,13852132,"male",16,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118887629,13852213,"male",40,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118887645,13852213,"female",39,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118887661,13852213,"female",17,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118887904,13852329,"male",75,9,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118890123,13852361,"female",80,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118894269,13852523,"male",33,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
118894285,13852523,"female",31,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118895613,13852639,"male",83,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118896768,13852655,"male",67,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118896784,13852655,"female",63,NA,-7,-7,-7,-7,-7,-7,-7,-7,NA,NA,NA,13
118897039,13852698,"male",29,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118897055,13852698,"female",28,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118898116,13852906,"male",48,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118898388,13852922,"female",29,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118898949,13852949,"male",66,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118898965,13852949,"female",60,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118899228,13852981,"female",26,5,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118899759,13853023,"male",70,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118900307,13853074,"male",51,7,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118900617,13853104,"female",60,10,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118900854,13853139,"male",61,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118901133,13853198,"male",73,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118901168,13853198,"female",67,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118901419,13853279,"male",40,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118901664,13853368,"male",34,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118901699,13853368,"female",34,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118902539,13853538,"male",57,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118902555,13853538,"female",50,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118902571,13853538,"female",22,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118902806,13853619,"female",65,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118903349,13853732,"male",54,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118903365,13853732,"female",54,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118903616,13853848,"male",52,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118903691,13853848,"female",18,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118904434,13853961,"male",46,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118904728,13853988,"male",37,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118906089,13854216,"female",31,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118906623,13854291,"female",22,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118906658,13854291,"male",23,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118907751,13854364,"male",55,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118907778,13854364,"female",50,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118907794,13854364,"male",23,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118907816,13854364,"female",18,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118908014,13854461,"male",64,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118908049,13854461,"female",64,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118909134,13854585,"male",78,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118909169,13854585,"female",79,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118909428,13854623,"male",41,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118909959,13854658,"male",34,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118909975,13854658,"female",28,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118911589,13854828,"female",24,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118912399,13854844,"female",38,4,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118912429,13854844,"female",18,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118912968,13854917,"male",27,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
138823464,13854917,"female",31,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118913522,13855034,"female",49,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118914618,13855107,"male",35,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118914634,13855107,"female",37,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
128817003,13855417,"female",28,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118915479,13855506,"female",86,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118915991,13855522,"female",56,10,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118916254,13855549,"male",47,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118916289,13855549,"female",46,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118916335,13855549,"female",17,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118916319,13855565,"male",17,6,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
138833117,13855565,"male",18,3,-8,-8,-8,-8,-8,-8,-8,-8,NA,"hisec mivoc","further vocational",13
118917668,13855654,"female",50,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118919024,13855816,"male",75,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118922068,13855891,"female",74,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"primary","no further",13
118922874,13855913,"male",64,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118922904,13855913,"female",59,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118923722,13855964,"female",72,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118925385,13856014,"female",33,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118925407,13856049,"female",32,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
138840334,13856049,"female",75,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118925679,13856065,"male",39,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118925695,13856065,"female",36,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher degree","further non-vocational",13
118925938,13856103,"male",51,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118925954,13856103,"female",46,2,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
118925989,13856103,"male",20,8,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118926004,13856103,"male",18,1,-8,-8,-8,-8,-8,-8,-8,-8,NA,"low sec-voc","further vocational",13
118926489,13856235,"male",31,0,-8,-8,-8,-8,-8,-8,-8,-8,NA,"higher voc","further vocational",13
118927035,13856332,"male",39,NA,-8,-8,-8,-8,-8,-8,-8,-8,NA,"first degree","further non-vocational",13
